File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size,Zipped File Size (BWT Text),Compression Ratio (BWT Text)
,35000,6017,5.816852252,,35000,5983,5.849908073
,35000,6003,5.830418124,,35000,5992,5.841121495
,35000,5994,5.839172506,,35000,6022,5.812022584
,35000,5966,5.866577271,,35000,5998,5.835278426
,35000,6003,5.830418124,,35000,5979,5.853821709
,35000,5990,5.843071786,,35000,5981,5.851864237
,35000,5985,5.847953216,,35000,5972,5.860683188
,35000,5987,5.845999666,,35000,5972,5.860683188
,35000,5989,5.84404742,,35000,5998,5.835278426
,35000,5987,5.845999666,,35000,6006,5.827505828
,35000,5983,5.849908073,,35000,5983,5.849908073
,40000,6836,5.851375073,,40000,6880,5.813953488
,40000,6842,5.846243788,,40000,6822,5.863383172
,40000,6804,5.878894768,,40000,6816,5.868544601
,40000,6835,5.852231163,,40000,6849,5.840268652
,40000,6828,5.858230814,,40000,6843,5.845389449
,40000,6833,5.853944095,,40000,6834,5.853087504
,40000,6862,5.829204314,,40000,6842,5.846243788
,40000,6822,5.863383172,,40000,6829,5.857372968
,40000,6850,5.839416058,,40000,6867,5.824959953
,40000,6838,5.849663644,,40000,6805,5.87803086
,40000,6842,5.846243788,,40000,6832,5.854800937
,40000,6819,5.865962751,,40000,6839,5.848808305
,40000,6860,5.83090379,,40000,6840,5.847953216
,40000,6812,5.871990605,,40000,6843,5.845389449
,40000,6839,5.848808305,,40000,6835,5.852231163
,40000,6826,5.85994726,,40000,6878,5.815644083
,40000,6820,5.865102639,,40000,6843,5.845389449
,40000,6838,5.849663644,,40000,6842,5.846243788
,40000,6851,5.838563713,,40000,6811,5.872852738
,40000,6841,5.847098377,,40000,6849,5.840268652
,40000,6818,5.866823115,,40000,6849,5.840268652
,40000,6838,5.849663644,,40000,6843,5.845389449
,40000,6858,5.832604258,,40000,6848,5.841121495
,40000,6851,5.838563713,,40000,6823,5.862523817
,40000,6833,5.853944095,,40000,6820,5.865102639
,40000,6832,5.854800937,,40000,6857,5.833454864
,40000,6808,5.875440658,,40000,6866,5.825808331
,40000,6847,5.841974587,,40000,6830,5.856515373
,40000,6854,5.83600817,,40000,6815,5.869405723
,40000,6857,5.833454864,,40000,6855,5.83515682
,40000,6863,5.828354947,,40000,6863,5.828354947
,40000,6834,5.853087504,,40000,6843,5.845389449
,40000,6812,5.871990605,,40000,6841,5.847098377
,40000,6847,5.841974587,,40000,6851,5.838563713
,40000,6832,5.854800937,,40000,6835,5.852231163
,40000,6841,5.847098377,,40000,6852,5.837711617
,40000,6858,5.832604258,,40000,6866,5.825808331
,40000,6835,5.852231163,,40000,6861,5.830053928
,40000,6835,5.852231163,,40000,6817,5.867683732
,40000,6791,5.890148726,,40000,6847,5.841974587
,40000,6836,5.851375073,,40000,6836,5.851375073
,40000,6858,5.832604258,,40000,6844,5.844535359
,40000,6869,5.823263939,,40000,6840,5.847953216
,40000,6793,5.888414544,,40000,6841,5.847098377
,40000,6852,5.837711617,,40000,6835,5.852231163
,40000,6816,5.868544601,,40000,6872,5.820721769
,40000,6820,5.865102639,,40000,6836,5.851375073
,40000,6831,5.85565803,,40000,6840,5.847953216
,40000,6818,5.866823115,,40000,6864,5.827505828
,40000,6839,5.848808305,,40000,6844,5.844535359
,40000,6822,5.863383172,,40000,6833,5.853944095
,40000,6822,5.863383172,,40000,6855,5.83515682
,40000,6836,5.851375073,,40000,6824,5.861664713
,40000,6836,5.851375073,,40000,6855,5.83515682
,40000,6835,5.852231163,,40000,6858,5.832604258
,40000,6824,5.861664713,,40000,6846,5.842827929
,40000,6846,5.842827929,,40000,6854,5.83600817
,40000,6863,5.828354947,,40000,6808,5.875440658
,40000,6848,5.841121495,,40000,6819,5.865962751
,40000,6854,5.83600817,,40000,6854,5.83600817
,40000,6841,5.847098377,,40000,6850,5.839416058
,40000,6846,5.842827929,,40000,6842,5.846243788
,40000,6837,5.850519234,,40000,6812,5.871990605
,40000,6825,5.860805861,,40000,6849,5.840268652
,40000,6829,5.857372968,,40000,6818,5.866823115
,40000,6855,5.83515682,,40000,6848,5.841121495
,40000,6828,5.858230814,,40000,6816,5.868544601
,40000,6823,5.862523817,,40000,6814,5.870267097
,40000,6814,5.870267097,,40000,6833,5.853944095
,40000,6837,5.850519234,,40000,6855,5.83515682
,40000,6845,5.843681519,,40000,6837,5.850519234
,40000,6815,5.869405723,,40000,6842,5.846243788
,40000,6823,5.862523817,,40000,6858,5.832604258
,40000,6863,5.828354947,,40000,6854,5.83600817
,40000,6833,5.853944095,,40000,6867,5.824959953
,40000,6877,5.816489748,,40000,6833,5.853944095
,40000,6813,5.871128724,,40000,6834,5.853087504
,40000,6838,5.849663644,,40000,6845,5.843681519
,40000,6837,5.850519234,,40000,6850,5.839416058
,40000,6840,5.847953216,,40000,6863,5.828354947
,40000,6841,5.847098377,,40000,6836,5.851375073
,40000,6835,5.852231163,,40000,6845,5.843681519
,40000,6864,5.827505828,,40000,6843,5.845389449
,40000,6842,5.846243788,,40000,6831,5.85565803
,40000,6820,5.865102639,,40000,6841,5.847098377
,40000,6837,5.850519234,,40000,6853,5.836859769
,40000,6815,5.869405723,,40000,6857,5.833454864
,40000,6859,5.8317539,,40000,6823,5.862523817
,40000,6851,5.838563713,,40000,6826,5.85994726
,40000,6798,5.884083554,,40000,6846,5.842827929
,40000,6797,5.884949242,,40000,6844,5.844535359
,40000,6836,5.851375073,,40000,6834,5.853087504
,40000,6835,5.852231163,,40000,6850,5.839416058
,40000,6837,5.850519234,,40000,6864,5.827505828
,40000,6837,5.850519234,,40000,6866,5.825808331
,40000,6850,5.839416058,,40000,6838,5.849663644
,40000,6840,5.847953216,,40000,6861,5.830053928
,40000,6805,5.87803086,,40000,6825,5.860805861
,40000,6825,5.860805861,,40000,6814,5.870267097
,40000,6816,5.868544601,,40000,6841,5.847098377
